absEta_1.566_2-gold-Et_22_23     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_23_24     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_24_25     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_25_26     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_26_27     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_27_28     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_28_29     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_29_30     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_30_31     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_31_32     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_32_33     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_33_34     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_34_35     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_35_36     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_36_37     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_37_38     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_38_39     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_39_40     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_40_41     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_41_42     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_42_43     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_43_44     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_44_45     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_45_46     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_46_47     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_47_48     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_48_49     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_49_50     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_50_51     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_51_52     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_52_53     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_53_54     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_54_55     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_55_56     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_56_57     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_57_58     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_58_59     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_59_60     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_60_61     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_61_62     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_62_63     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_63_64     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_64_65     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_65_66     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_66_67     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_67_68     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_68_69     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_69_70     runNumber   3   999999   1.0002 0.0   0.0   0.0
absEta_1.566_2-gold-Et_70_71     runNumber   3   999999   1.0002 0.0   0.0   0.0
